date,hospital_id,drug_atc_code,drug_name,qty_ordered,qty_used,qty_wasted,patient_visits,avg_lead_time_days,unit_cost_eur,pathology_focus,region,hospital_size_beds,is_rural
2023-11-01,HOSP_002,R03BB04,Tiotropium,110,94,16,1049,8,45.0,oncology,Auvergne-Rhône,450,False
2023-12-01,HOSP_002,R03BB04,Tiotropium,112,100,12,841,6,45.0,oncology,Auvergne-Rhône,450,False
2024-01-01,HOSP_002,R03BB04,Tiotropium,82,68,14,788,4,45.0,oncology,Auvergne-Rhône,450,False
2024-02-01,HOSP_002,R03BB04,Tiotropium,86,76,10,765,5,45.0,oncology,Auvergne-Rhône,450,False
2024-03-01,HOSP_002,R03BB04,Tiotropium,128,111,17,1042,5,45.0,oncology,Auvergne-Rhône,450,False
2024-04-01,HOSP_002,R03BB04,Tiotropium,113,93,20,1101,8,45.0,oncology,Auvergne-Rhône,450,False
2024-05-01,HOSP_002,R03BB04,Tiotropium,110,93,17,829,7,45.0,oncology,Auvergne-Rhône,450,False
2024-06-01,HOSP_002,R03BB04,Tiotropium,95,85,10,945,7,45.0,oncology,Auvergne-Rhône,450,False
2024-07-01,HOSP_002,R03BB04,Tiotropium,84,70,14,797,5,45.0,oncology,Auvergne-Rhône,450,False
2024-08-01,HOSP_002,R03BB04,Tiotropium,89,76,13,868,4,45.0,oncology,Auvergne-Rhône,450,False
2024-09-01,HOSP_002,R03BB04,Tiotropium,99,87,12,818,8,45.0,oncology,Auvergne-Rhône,450,False
2024-10-01,HOSP_002,R03BB04,Tiotropium,124,110,14,1120,5,45.0,oncology,Auvergne-Rhône,450,False
2024-11-01,HOSP_002,R03BB04,Tiotropium,111,95,16,1270,4,45.0,oncology,Auvergne-Rhône,450,False
2024-12-01,HOSP_002,R03BB04,Tiotropium,99,87,12,1168,7,45.0,oncology,Auvergne-Rhône,450,False
2023-01-01,HOSP_003,J01CA04,Amoxicillin,142,128,14,219,13,2.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,J01CA04,Amoxicillin,149,130,19,229,5,2.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,J01CA04,Amoxicillin,100,88,12,138,9,2.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,J01CA04,Amoxicillin,109,95,14,154,5,2.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,J01CA04,Amoxicillin,99,87,12,142,9,2.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,J01CA04,Amoxicillin,102,89,13,139,13,2.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,J01CA04,Amoxicillin,110,100,10,150,8,2.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,J01CA04,Amoxicillin,85,78,7,152,5,2.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,J01CA04,Amoxicillin,97,86,11,158,7,2.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,J01CA04,Amoxicillin,148,132,16,204,6,2.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,J01CA04,Amoxicillin,138,121,17,220,12,2.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,J01CA04,Amoxicillin,121,108,13,212,14,2.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,J01CA04,Amoxicillin,141,126,15,193,10,2.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,J01CA04,Amoxicillin,136,125,11,193,9,2.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,J01CA04,Amoxicillin,112,101,11,149,5,2.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,J01CA04,Amoxicillin,97,84,13,113,8,2.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,J01CA04,Amoxicillin,100,90,10,112,7,2.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,J01CA04,Amoxicillin,108,93,15,147,6,2.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,J01CA04,Amoxicillin,98,84,14,166,10,2.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,J01CA04,Amoxicillin,91,81,10,148,14,2.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,J01CA04,Amoxicillin,85,76,9,175,14,2.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,J01CA04,Amoxicillin,151,130,21,198,5,2.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,J01CA04,Amoxicillin,141,125,16,180,11,2.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,J01CA04,Amoxicillin,150,136,14,218,7,2.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,J01DD04,Ceftriaxone,54,48,6,208,7,5.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,J01DD04,Ceftriaxone,55,48,7,205,7,5.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,J01DD04,Ceftriaxone,41,35,6,173,6,5.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,J01DD04,Ceftriaxone,41,36,5,131,9,5.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,J01DD04,Ceftriaxone,43,38,5,115,10,5.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,J01DD04,Ceftriaxone,38,33,5,141,6,5.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,J01DD04,Ceftriaxone,40,36,4,129,10,5.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,J01DD04,Ceftriaxone,39,36,3,123,13,5.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,J01DD04,Ceftriaxone,35,31,4,134,7,5.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,J01DD04,Ceftriaxone,48,42,6,199,8,5.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,J01DD04,Ceftriaxone,58,50,8,232,5,5.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,J01DD04,Ceftriaxone,52,45,7,203,8,5.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,J01DD04,Ceftriaxone,53,48,5,226,8,5.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,J01DD04,Ceftriaxone,52,47,5,201,7,5.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,J01DD04,Ceftriaxone,36,32,4,142,7,5.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,J01DD04,Ceftriaxone,42,39,3,139,14,5.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,J01DD04,Ceftriaxone,41,36,5,151,5,5.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,J01DD04,Ceftriaxone,36,31,5,163,8,5.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,J01DD04,Ceftriaxone,39,35,4,135,10,5.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,J01DD04,Ceftriaxone,46,42,4,115,11,5.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,J01DD04,Ceftriaxone,43,39,4,142,10,5.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,J01DD04,Ceftriaxone,56,49,7,196,14,5.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,J01DD04,Ceftriaxone,56,50,6,185,9,5.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,J01DD04,Ceftriaxone,49,42,7,201,6,5.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,J01FA10,Azithromycin,40,34,6,199,12,4.5,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,J01FA10,Azithromycin,43,39,4,190,7,4.5,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,J01FA10,Azithromycin,30,27,3,147,7,4.5,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,J01FA10,Azithromycin,30,27,3,149,12,4.5,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,J01FA10,Azithromycin,32,28,4,156,9,4.5,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,J01FA10,Azithromycin,26,24,2,117,12,4.5,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,J01FA10,Azithromycin,29,26,3,115,10,4.5,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,J01FA10,Azithromycin,27,23,4,137,13,4.5,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,J01FA10,Azithromycin,32,28,4,149,10,4.5,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,J01FA10,Azithromycin,42,36,6,216,10,4.5,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,J01FA10,Azithromycin,38,35,3,223,10,4.5,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,J01FA10,Azithromycin,41,35,6,142,9,4.5,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,J01FA10,Azithromycin,42,36,6,198,6,4.5,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,J01FA10,Azithromycin,41,37,4,196,5,4.5,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,J01FA10,Azithromycin,29,26,3,145,9,4.5,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,J01FA10,Azithromycin,27,24,3,161,6,4.5,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,J01FA10,Azithromycin,26,23,3,134,12,4.5,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,J01FA10,Azithromycin,27,24,3,168,10,4.5,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,J01FA10,Azithromycin,27,23,4,124,13,4.5,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,J01FA10,Azithromycin,28,25,3,136,13,4.5,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,J01FA10,Azithromycin,27,23,4,177,5,4.5,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,J01FA10,Azithromycin,39,34,5,183,9,4.5,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,J01FA10,Azithromycin,36,32,4,222,12,4.5,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,J01FA10,Azithromycin,40,37,3,214,6,4.5,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,119,10,800.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,151,7,800.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,155,13,800.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,L01CD01,Paclitaxel,5,4,1,155,14,800.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,116,6,800.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,156,7,800.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,140,9,800.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,L01CD01,Paclitaxel,7,6,1,136,7,800.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,164,12,800.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,148,7,800.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,141,7,800.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,L01CD01,Paclitaxel,5,4,1,127,9,800.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,158,6,800.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,139,12,800.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,139,13,800.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,130,6,800.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,115,5,800.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,L01CD01,Paclitaxel,5,4,1,137,5,800.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,142,6,800.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,L01CD01,Paclitaxel,5,4,1,153,6,800.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,L01CD01,Paclitaxel,6,5,1,146,9,800.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,L01CD01,Paclitaxel,5,4,1,141,14,800.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,L01CD01,Paclitaxel,7,6,1,119,10,800.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,L01CD01,Paclitaxel,5,4,1,140,14,800.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,L01XA01,Cisplatin,7,6,1,141,9,350.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,L01XA01,Cisplatin,8,6,2,143,14,350.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,L01XA01,Cisplatin,8,6,2,150,9,350.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,L01XA01,Cisplatin,7,5,2,134,14,350.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,L01XA01,Cisplatin,7,5,2,156,8,350.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,L01XA01,Cisplatin,9,7,2,146,6,350.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,L01XA01,Cisplatin,7,5,2,141,13,350.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,L01XA01,Cisplatin,8,7,1,121,6,350.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,L01XA01,Cisplatin,8,6,2,186,8,350.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,L01XA01,Cisplatin,7,6,1,164,11,350.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,L01XA01,Cisplatin,8,6,2,116,12,350.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,L01XA01,Cisplatin,7,6,1,129,8,350.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,L01XA01,Cisplatin,7,6,1,135,14,350.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,L01XA01,Cisplatin,8,6,2,155,6,350.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,L01XA01,Cisplatin,8,6,2,142,14,350.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,L01XA01,Cisplatin,8,7,1,137,6,350.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,L01XA01,Cisplatin,8,7,1,148,10,350.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,L01XA01,Cisplatin,7,5,2,125,5,350.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,L01XA01,Cisplatin,8,7,1,130,8,350.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,L01XA01,Cisplatin,8,6,2,157,8,350.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,L01XA01,Cisplatin,8,6,2,143,7,350.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,L01XA01,Cisplatin,8,6,2,150,14,350.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,L01XA01,Cisplatin,8,6,2,142,6,350.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,L01XA01,Cisplatin,7,6,1,148,11,350.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,155,14,2500.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,133,10,2500.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,154,13,2500.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,132,10,2500.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,157,11,2500.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,L01FG01,Bevacizumab,3,2,1,162,10,2500.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,166,8,2500.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,140,5,2500.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,148,13,2500.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,153,12,2500.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,112,6,2500.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,130,10,2500.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,142,9,2500.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,119,12,2500.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,171,14,2500.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,142,5,2500.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,147,8,2500.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,140,12,2500.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,141,9,2500.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,123,5,2500.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,165,10,2500.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,165,7,2500.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,L01FG01,Bevacizumab,4,3,1,135,14,2500.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,L01FG01,Bevacizumab,3,2,1,138,9,2500.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,N02BE01,Paracetamol,229,216,13,152,10,0.5,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,N02BE01,Paracetamol,209,197,12,136,12,0.5,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,N02BE01,Paracetamol,202,192,10,138,7,0.5,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,N02BE01,Paracetamol,273,259,14,136,7,0.5,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,N02BE01,Paracetamol,237,228,9,134,9,0.5,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,N02BE01,Paracetamol,277,261,16,124,9,0.5,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,N02BE01,Paracetamol,236,226,10,163,7,0.5,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,N02BE01,Paracetamol,255,245,10,148,5,0.5,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,N02BE01,Paracetamol,247,238,9,130,12,0.5,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,N02BE01,Paracetamol,233,221,12,125,12,0.5,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,N02BE01,Paracetamol,241,232,9,149,7,0.5,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,N02BE01,Paracetamol,233,221,12,141,8,0.5,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,N02BE01,Paracetamol,255,243,12,130,12,0.5,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,N02BE01,Paracetamol,238,229,9,149,11,0.5,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,N02BE01,Paracetamol,243,233,10,162,5,0.5,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,N02BE01,Paracetamol,219,209,10,141,6,0.5,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,N02BE01,Paracetamol,227,214,13,136,7,0.5,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,N02BE01,Paracetamol,246,238,8,175,14,0.5,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,N02BE01,Paracetamol,262,248,14,159,5,0.5,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,N02BE01,Paracetamol,258,248,10,163,12,0.5,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,N02BE01,Paracetamol,269,260,9,154,9,0.5,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,N02BE01,Paracetamol,209,198,11,160,11,0.5,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,N02BE01,Paracetamol,221,214,7,118,8,0.5,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,N02BE01,Paracetamol,252,243,9,126,8,0.5,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,N02AA01,Morphine,20,19,1,136,9,12.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,N02AA01,Morphine,18,17,1,144,8,12.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,N02AA01,Morphine,21,20,1,133,7,12.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,N02AA01,Morphine,18,17,1,126,5,12.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,N02AA01,Morphine,21,20,1,171,10,12.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,N02AA01,Morphine,20,19,1,169,14,12.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,N02AA01,Morphine,23,22,1,157,11,12.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,N02AA01,Morphine,22,21,1,144,14,12.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,N02AA01,Morphine,20,19,1,165,6,12.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,N02AA01,Morphine,20,19,1,133,13,12.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,N02AA01,Morphine,19,18,1,124,7,12.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,N02AA01,Morphine,20,19,1,150,11,12.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,N02AA01,Morphine,20,19,1,142,8,12.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,N02AA01,Morphine,19,18,1,152,14,12.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,N02AA01,Morphine,19,18,1,133,7,12.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,N02AA01,Morphine,18,17,1,157,6,12.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,N02AA01,Morphine,20,19,1,140,13,12.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,N02AA01,Morphine,20,19,1,160,12,12.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,N02AA01,Morphine,21,20,1,170,5,12.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,N02AA01,Morphine,24,23,1,161,12,12.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,N02AA01,Morphine,18,17,1,140,8,12.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,N02AA01,Morphine,18,17,1,138,9,12.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,N02AA01,Morphine,18,17,1,141,9,12.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,N02AA01,Morphine,20,19,1,133,14,12.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,N02AX02,Tramadol,36,34,2,133,12,3.5,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,N02AX02,Tramadol,32,31,1,152,7,3.5,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,N02AX02,Tramadol,38,36,2,153,6,3.5,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,N02AX02,Tramadol,37,36,1,151,14,3.5,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,N02AX02,Tramadol,36,34,2,121,13,3.5,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,N02AX02,Tramadol,40,39,1,135,8,3.5,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,N02AX02,Tramadol,36,35,1,151,13,3.5,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,N02AX02,Tramadol,35,34,1,158,8,3.5,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,N02AX02,Tramadol,32,31,1,157,8,3.5,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,N02AX02,Tramadol,35,33,2,136,10,3.5,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,N02AX02,Tramadol,34,32,2,138,6,3.5,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,N02AX02,Tramadol,36,34,2,149,8,3.5,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,N02AX02,Tramadol,36,35,1,134,13,3.5,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,N02AX02,Tramadol,35,34,1,128,11,3.5,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,N02AX02,Tramadol,38,36,2,123,12,3.5,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,N02AX02,Tramadol,41,39,2,163,10,3.5,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,N02AX02,Tramadol,35,33,2,116,6,3.5,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,N02AX02,Tramadol,37,36,1,155,5,3.5,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,N02AX02,Tramadol,40,39,1,149,9,3.5,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,N02AX02,Tramadol,36,34,2,149,10,3.5,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,N02AX02,Tramadol,37,35,2,153,9,3.5,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,N02AX02,Tramadol,32,31,1,130,5,3.5,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,N02AX02,Tramadol,36,35,1,149,12,3.5,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,N02AX02,Tramadol,33,31,2,155,12,3.5,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,C10AA05,Atorvastatin,59,56,3,142,10,1.8,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,C10AA05,Atorvastatin,63,61,2,147,7,1.8,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,C10AA05,Atorvastatin,56,54,2,130,8,1.8,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,C10AA05,Atorvastatin,59,57,2,147,10,1.8,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,C10AA05,Atorvastatin,65,62,3,148,6,1.8,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,C10AA05,Atorvastatin,59,57,2,131,6,1.8,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,C10AA05,Atorvastatin,63,60,3,140,13,1.8,general,Auvergne-Rhône,80,True
